timestamp,price
2024-09-12 00:00:00,2342.9639236941434
2024-09-13 00:00:00,2362.300238174588
2024-09-14 00:00:00,2445.08621032297
2024-09-15 00:00:00,2418.0828083179904
2024-09-16 00:00:00,2322.6433317480564
2024-09-17 00:00:00,2295.1348386540835
2024-09-18 00:00:00,2341.0924132597524
2024-09-19 00:00:00,2361.960992100706
2024-09-20 00:00:00,2465.2347833172967
2024-09-21 00:00:00,2557.6218555442515
2024-09-22 00:00:00,2614.599604753501
2024-09-23 00:00:00,2582.847683741262
2024-09-24 00:00:00,2647.9931622033255
2024-09-25 00:00:00,2653.844345308008
2024-09-26 00:00:00,2578.566359563475
2024-09-27 00:00:00,2630.94983700893
2024-09-28 00:00:00,2698.1928212346033
2024-09-29 00:00:00,2680.218702062471
2024-09-30 00:00:00,2659.611211611689
2024-10-01 00:00:00,2597.3411516834435
2024-10-02 00:00:00,2451.631522589772
2024-10-03 00:00:00,2365.231040243019
2024-10-04 00:00:00,2348.0048369247393
2024-10-05 00:00:00,2416.9184055552637
2024-10-06 00:00:00,2415.4038137445546
2024-10-07 00:00:00,2438.030912544012
2024-10-08 00:00:00,2422.7506412955013
2024-10-09 00:00:00,2441.4651696200294
2024-10-10 00:00:00,2367.615096789395
2024-10-11 00:00:00,2381.7817088014776
2024-10-12 00:00:00,2435.7137843692162
2024-10-13 00:00:00,2477.6130275578225
2024-10-14 00:00:00,2466.8607267086663
2024-10-15 00:00:00,2628.504376157751
2024-10-16 00:00:00,2602.0760435960988
2024-10-17 00:00:00,2611.700159182395
2024-10-18 00:00:00,2603.1202923346113
2024-10-19 00:00:00,2643.156520987104
2024-10-20 00:00:00,2649.979289580214
2024-10-21 00:00:00,2742.9591411600395
2024-10-22 00:00:00,2665.731938974013
2024-10-23 00:00:00,2619.5653130506435
2024-10-24 00:00:00,2524.1038563091197
2024-10-25 00:00:00,2536.234041319884
2024-10-26 00:00:00,2422.09328922875
2024-10-27 00:00:00,2479.3736032443317
2024-10-28 00:00:00,2505.502947138879
2024-10-29 00:00:00,2564.8138556782997
2024-10-30 00:00:00,2638.637351278122
2024-10-31 00:00:00,2657.6141818494384
2024-11-01 00:00:00,2514.750787241073
2024-11-02 00:00:00,2513.8372870612066
2024-11-03 00:00:00,2491.352150058657
2024-11-04 00:00:00,2456.979687344711
2024-11-05 00:00:00,2395.9472139132804
2024-11-06 00:00:00,2422.368479855642
2024-11-07 00:00:00,2720.6217450068793
2024-11-08 00:00:00,2894.9718733838376
2024-11-09 00:00:00,2960.9593369382137
2024-11-10 00:00:00,3130.035524073996
2024-11-11 00:00:00,3191.9044555518153
2024-11-12 00:00:00,3372.7914863430115
2024-11-13 00:00:00,3260.934386131155
2024-11-14 00:00:00,3191.8991843987947
2024-11-15 00:00:00,3059.812296932496
2024-11-16 00:00:00,3093.913043390382
2024-11-17 00:00:00,3133.8802234191417
2024-11-18 00:00:00,3075.534532601624
2024-11-19 00:00:00,3209.4239073326826
2024-11-20 00:00:00,3112.9098010150224
2024-11-21 00:00:00,3075.193856649331
2024-11-22 00:00:00,3365.9369715466096
2024-11-23 00:00:00,3327.7571951719624
2024-11-24 00:00:00,3394.036961782547
2024-11-25 00:00:00,3368.7027619429946
2024-11-26 00:00:00,3417.291223691937
2024-11-27 00:00:00,3325.636532587645
2024-11-28 00:00:00,3666.1884904377557
2024-11-29 00:00:00,3579.2407862474997
2024-11-30 00:00:00,3598.1933212253616
2024-12-01 00:00:00,3709.9094391073327
2024-12-02 00:00:00,3708.8072387383017
2024-12-03 00:00:00,3643.855375704235
2024-12-04 00:00:00,3625.7104579497204
2024-12-05 00:00:00,3839.443460715871
2024-12-06 00:00:00,3796.8688671601276
2024-12-07 00:00:00,4013.726145388712
2024-12-08 00:00:00,4000.992076502189
2024-12-09 00:00:00,4015.7820212328807
2024-12-10 00:00:00,3713.3138979971745
2024-12-11 00:00:00,3626.5886417774996
2024-12-12 00:00:00,3828.1075883404096
2024-12-13 00:00:00,3878.850012073054
2024-12-14 00:00:00,3907.4296595053356
2024-12-15 00:00:00,3866.9958020348054
2024-12-16 00:00:00,3961.3154661802305
2024-12-17 00:00:00,3992.857195846062
2024-12-18 00:00:00,3879.4062240100893
2024-12-19 00:00:00,3628.2624780444953
2024-12-20 00:00:00,3434.6754695380805
2024-12-21 00:00:00,3468.658920056454
2024-12-22 00:00:00,3337.5972231166807
2024-12-23 00:00:00,3275.8894274015142
2024-12-24 00:00:00,3414.6414419807993
2024-12-25 00:00:00,3497.555287927574
2024-12-26 00:00:00,3494.5109273631047
2024-12-27 00:00:00,3327.7897761683494
2024-12-28 00:00:00,3328.6111553091764
2024-12-29 00:00:00,3397.8341205085153
2024-12-30 00:00:00,3357.330742971463
2024-12-31 00:00:00,3359.513941757392
2025-01-01 00:00:00,3336.6175137659498
2025-01-02 00:00:00,3348.967247123586
2025-01-03 00:00:00,3448.140436960939
2025-01-04 00:00:00,3604.2913795931763
2025-01-05 00:00:00,3660.37804173532
2025-01-06 00:00:00,3635.8549961807084
2025-01-07 00:00:00,3687.1447140588307
2025-01-08 00:00:00,3380.0211263090155
2025-01-09 00:00:00,3325.1300293537356
2025-01-10 00:00:00,3219.09284475812
2025-01-11 00:00:00,3269.1759954060667
2025-01-12 00:00:00,3283.591322828503
2025-01-13 00:00:00,3264.070968533687
2025-01-14 00:00:00,3134.5520394596483
2025-01-15 00:00:00,3224.8006483414138
2025-01-16 00:00:00,3447.0340476747956
2025-01-17 00:00:00,3309.4466139900196
2025-01-18 00:00:00,3477.284285084809
